,UserID,HotelID,Number_Booked,Number_Booked_log
4894,9466405,109403,3,2.09861228866811
4942,9466414,109403,4,2.38629436111989
4968,9466422,109403,2,1.69314718055995
5003,9466428,109403,3,2.09861228866811
5179,9466473,109403,1,1
5276,9466489,109403,1,1
5307,9466502,109403,1,1
5394,9466542,109403,1,1
5407,9466544,109403,3,2.09861228866811
5479,9466557,109403,13,3.56494935746154
5566,9466577,109403,1,1
5582,9466589,109403,1,1
5602,9466594,109403,2,1.69314718055995
5659,9466599,109403,1,1
5683,9466604,109403,1,1
5723,9466619,109403,1,1
5761,9466625,109403,1,1
5813,9466640,109403,1,1
5824,9466643,109403,1,1
5893,9466664,109403,1,1
5918,9466676,109403,1,1
5938,9466689,109403,3,2.09861228866811
5978,9466691,109403,2,1.69314718055995
6058,9466696,109403,2,1.69314718055995
6161,9466719,109403,4,2.38629436111989
6296,9466746,109403,3,2.09861228866811
6364,9466774,109403,14,3.63905732961526
6380,9466782,109403,1,1
6504,9466800,109403,1,1
6570,9466843,109403,1,1
6623,9466848,109403,1,1
6676,9466851,109403,4,2.38629436111989
6722,9466863,109403,1,1
6766,9466876,109403,1,1
6801,9466877,109403,1,1
6867,9466913,109403,2,1.69314718055995
6879,9466914,109403,1,1
6911,9466925,109403,1,1
6958,9466954,109403,1,1
6972,9466955,109403,1,1
7063,9466990,109403,2,1.69314718055995
7098,9466992,109403,4,2.38629436111989
7218,9467014,109403,2,1.69314718055995
7292,9467024,109403,2,1.69314718055995
7328,9467034,109403,3,2.09861228866811
7351,9467036,109403,2,1.69314718055995
7385,9467052,109403,1,1
7551,9467109,109403,1,1
7587,9467114,109403,1,1
7688,9467145,109403,2,1.69314718055995
7724,9467148,109403,1,1
7734,9467153,109403,1,1
7754,9467156,109403,2,1.69314718055995
7826,9467186,109403,1,1
7845,9467188,109403,7,2.94591014905531
7872,9467197,109403,1,1
7904,9467203,109403,7,2.94591014905531
7994,9467252,109403,3,2.09861228866811
8015,9467254,109403,1,1
8096,9467255,109403,9,3.19722457733622
8221,9467277,109403,1,1
8237,9467289,109403,1,1
8304,9467304,109403,3,2.09861228866811
8370,9467314,109403,2,1.69314718055995
8454,9467333,109403,1,1
8476,9467335,109403,3,2.09861228866811
8509,9467345,109403,1,1
8532,9467352,109403,4,2.38629436111989
8547,9467364,109403,1,1
8588,9467383,109403,2,1.69314718055995
8610,9467388,109403,2,1.69314718055995
8683,9467398,109403,1,1
8701,9467400,109403,2,1.69314718055995
8728,9467405,109403,1,1
8754,9467419,109403,2,1.69314718055995
8781,9467426,109403,1,1
8826,9467442,109403,1,1
8851,9467453,109403,1,1
8871,9467458,109403,9,3.19722457733622
8925,9467474,109403,5,2.6094379124341
9030,9467532,109403,15,3.70805020110221
9090,9467543,109403,1,1
9248,9467588,109403,1,1
9532,9467664,109403,1,1
9715,9467733,109403,1,1
9750,9467746,109403,1,1
9885,9467803,109403,1,1
10103,9467885,109403,6,2.79175946922805
10155,9467898,109403,1,1
10268,9467974,109403,1,1
10424,9468018,109403,12,3.484906649788
10653,9468038,109403,5,2.6094379124341
10685,9468050,109403,1,1
10732,9468057,109403,1,1
10754,9468062,109403,1,1
10790,9468096,109403,1,1
10800,9468103,109403,1,1
10935,9468162,109403,1,1
10985,9468193,109403,1,1
11066,9468212,109403,1,1
11091,9468214,109403,1,1
11126,9468228,109403,1,1
11138,9468234,109403,1,1
11180,9468252,109403,1,1
11207,9468255,109403,3,2.09861228866811
11284,9468266,109403,2,1.69314718055995
11332,9468299,109403,1,1
11424,9468331,109403,1,1
11443,9468333,109403,1,1
11506,9468341,109403,2,1.69314718055995
11570,9468349,109403,1,1
11631,9468360,109403,1,1
11729,9468396,109403,1,1
11928,9468426,109403,1,1
11946,9468427,109403,1,1
12327,9468430,109403,568,7.34212141872115
13094,9468438,109403,1,1
13140,9468448,109403,4,2.38629436111989
13228,9468452,109403,2,1.69314718055995
13433,9468981,109403,1,1
13466,9468990,109403,4,2.38629436111989
13523,9468999,109403,5,2.6094379124341
13613,9469013,109403,14,3.63905732961526
13717,9469024,109403,1,1
13926,9469060,109403,3,2.09861228866811
13958,9469062,109403,1,1
14007,9469076,109403,1,1
14058,9469086,109403,1,1
14157,9469114,109403,1,1
14411,9469171,109403,1,1
14523,9469213,109403,1,1
14809,9469256,109403,2,1.69314718055995
15142,9469343,109403,3,2.09861228866811
15199,9469403,109403,1,1
15207,9469418,109403,1,1
15434,9470902,109403,1,1
15742,9471447,109403,1,1
15825,9471592,109403,1,1
16274,9473815,109403,3,2.09861228866811
16362,9473978,109403,1,1
6,2976,109555,1,1
125,9460188,109555,1,1
2601,9465829,109555,1,1
10437,9468018,109555,1,1
12358,9468430,109555,101,5.61512051684126
14059,9469086,109555,1,1
15087,9469312,109555,1,1
7,2976,109648,1,1
2310,9465793,109648,2,1.69314718055995
6880,9466914,109648,2,1.69314718055995
12398,9468430,109648,110,5.70048036579242
13615,9469013,109648,1,1
8,2976,109869,1,1
84,9459937,109869,2,1.69314718055995
1718,9465181,109869,1,1
2605,9465829,109869,7,2.94591014905531
2694,9465860,109869,7,2.94591014905531
3030,9465947,109869,1,1
3253,9466042,109869,1,1
3281,9466046,109869,2,1.69314718055995
3450,9466083,109869,1,1
3557,9466104,109869,1,1
3626,9466110,109869,1,1
3647,9466121,109869,2,1.69314718055995
3674,9466127,109869,1,1
3905,9466183,109869,1,1
4557,9466312,109869,3,2.09861228866811
4694,9466364,109869,1,1
4803,9466391,109869,1,1
4861,9466392,109869,1,1
5484,9466557,109869,4,2.38629436111989
5939,9466689,109869,1,1
5985,9466691,109869,2,1.69314718055995
6253,9466730,109869,1,1
6299,9466746,109869,1,1
6433,9466789,109869,1,1
6828,9466896,109869,1,1
7330,9467034,109869,5,2.6094379124341
7530,9467101,109869,2,1.69314718055995
7694,9467145,109869,1,1
7799,9467166,109869,1,1
7827,9467186,109869,1,1
7848,9467188,109869,1,1
7920,9467204,109869,1,1
7995,9467252,109869,1,1
8110,9467255,109869,1,1
8511,9467345,109869,4,2.38629436111989
8703,9467400,109869,1,1
8927,9467474,109869,1,1
9431,9467636,109869,1,1
9441,9467638,109869,1,1
9836,9467774,109869,1,1
10791,9468096,109869,1,1
10801,9468103,109869,2,1.69314718055995
11182,9468252,109869,1,1
11209,9468255,109869,1,1
11635,9468360,109869,1,1
12459,9468430,109869,163,6.09375020080676
13101,9468439,109869,1,1
13587,9469011,109869,1,1
14129,9469101,109869,1,1
14789,9469247,109869,2,1.69314718055995
15369,9470489,109869,2,1.69314718055995
15578,9471258,109869,1,1
15791,9471499,109869,1,1
16345,9473961,109869,1,1
9,2976,160837,1,1
24,4845,160837,1,1
488,9464189,160837,1,1
503,9464248,160837,1,1
533,9464249,160837,23,4.13549421592915
659,9464317,160837,1,1
720,9464354,160837,1,1
796,9464416,160837,1,1
885,9464505,160837,4,2.38629436111989
1140,9464701,160837,2,1.69314718055995
1311,9464882,160837,1,1
1341,9464901,160837,1,1
1598,9465119,160837,1,1
1647,9465130,160837,1,1
2335,9465793,160837,2,1.69314718055995
2416,9465800,160837,1,1
2455,9465809,160837,1,1
2508,9465815,160837,1,1
2615,9465829,160837,1,1
2885,9465891,160837,1,1
3072,9465978,160837,2,1.69314718055995
3116,9465997,160837,2,1.69314718055995
3156,9466004,160837,4,2.38629436111989
3350,9466055,160837,1,1
3426,9466066,160837,1,1
3442,9466068,160837,1,1
3617,9466108,160837,1,1
3680,9466127,160837,1,1
3770,9466150,160837,2,1.69314718055995
3916,9466183,160837,2,1.69314718055995
4025,9466209,160837,11,3.39789527279837
4051,9466213,160837,1,1
4148,9466225,160837,2,1.69314718055995
4164,9466227,160837,1,1
4244,9466230,160837,2,1.69314718055995
4349,9466266,160837,2,1.69314718055995
4738,9466371,160837,2,1.69314718055995
5146,9466471,160837,1,1
5246,9466488,160837,2,1.69314718055995
5281,9466489,160837,1,1
5331,9466507,160837,6,2.79175946922805
5373,9466515,160837,6,2.79175946922805
5499,9466557,160837,1,1
6000,9466691,160837,3,2.09861228866811
6176,9466719,160837,2,1.69314718055995
6238,9466726,160837,3,2.09861228866811
6303,9466746,160837,1,1
6485,9466799,160837,1,1
6739,9466867,160837,1,1
6773,9466876,160837,5,2.6094379124341
6843,9466906,160837,1,1
6921,9466934,160837,2,1.69314718055995
7070,9466990,160837,1,1
7127,9467000,160837,1,1
7178,9467012,160837,6,2.79175946922805
7339,9467034,160837,2,1.69314718055995
7368,9467043,160837,1,1
7558,9467109,160837,3,2.09861228866811
7583,9467110,160837,1,1
7600,9467119,160837,1,1
7660,9467143,160837,3,2.09861228866811
7710,9467145,160837,2,1.69314718055995
7731,9467152,160837,1,1
7853,9467188,160837,1,1
8140,9467255,160837,7,2.94591014905531
8252,9467298,160837,1,1
8316,9467304,160837,1,1
8732,9467405,160837,2,1.69314718055995
8789,9467426,160837,1,1
8822,9467437,160837,1,1
9117,9467545,160837,2,1.69314718055995
9137,9467550,160837,3,2.09861228866811
9193,9467585,160837,1,1
9267,9467588,160837,2,1.69314718055995
9333,9467607,160837,3,2.09861228866811
9349,9467615,160837,2,1.69314718055995
9568,9467674,160837,3,2.09861228866811
9594,9467677,160837,2,1.69314718055995
9651,9467695,160837,1,1
9690,9467731,160837,1,1
9726,9467733,160837,3,2.09861228866811
9765,9467748,160837,1,1
9802,9467762,160837,1,1
9856,9467780,160837,1,1
9922,9467819,160837,1,1
9970,9467843,160837,1,1
10177,9467898,160837,1,1
10222,9467910,160837,1,1
10236,9467911,160837,1,1
10509,9468018,160837,10,3.30258509299405
10655,9468038,160837,1,1
10694,9468050,160837,11,3.39789527279837
10939,9468162,160837,2,1.69314718055995
10989,9468193,160837,1,1
11048,9468210,160837,1,1
11142,9468234,160837,1,1
11186,9468252,160837,1,1
11277,9468265,160837,3,2.09861228866811
11299,9468274,160837,4,2.38629436111989
11408,9468317,160837,2,1.69314718055995
11493,9468337,160837,6,2.79175946922805
11605,9468353,160837,1,1
11683,9468369,160837,2,1.69314718055995
11810,9468421,160837,3,2.09861228866811
11914,9468425,160837,1,1
12641,9468430,160837,599,7.39526159811545
13072,9468432,160837,1,1
13117,9468441,160837,3,2.09861228866811
13142,9468448,160837,1,1
13192,9468449,160837,1,1
13299,9468465,160837,5,2.6094379124341
13324,9468481,160837,1,1
13621,9469013,160837,1,1
13663,9469021,160837,2,1.69314718055995
13695,9469022,160837,1,1
13775,9469027,160837,4,2.38629436111989
13833,9469044,160837,1,1
13875,9469048,160837,3,2.09861228866811
13940,9469060,160837,8,3.07944154167984
14049,9469085,160837,2,1.69314718055995
14239,9469139,160837,1,1
14273,9469143,160837,2,1.69314718055995
14361,9469151,160837,3,2.09861228866811
14536,9469213,160837,1,1
14620,9469223,160837,4,2.38629436111989
14700,9469237,160837,2,1.69314718055995
14736,9469238,160837,1,1
14756,9469240,160837,1,1
14767,9469242,160837,1,1
14856,9469263,160837,1,1
14880,9469276,160837,1,1
14912,9469278,160837,1,1
14923,9469279,160837,1,1
14948,9469288,160837,1,1
14993,9469301,160837,1,1
15022,9469303,160837,1,1
15055,9469306,160837,2,1.69314718055995
15151,9469343,160837,2,1.69314718055995
15171,9469391,160837,1,1
15210,9469418,160837,2,1.69314718055995
15303,9469544,160837,3,2.09861228866811
15440,9470902,160837,2,1.69314718055995
15527,9471234,160837,1,1
15649,9471376,160837,4,2.38629436111989
15694,9471432,160837,2,1.69314718055995
15707,9471433,160837,1,1
15810,9471505,160837,2,1.69314718055995
15889,9471784,160837,3,2.09861228866811
16084,9472839,160837,1,1
16198,9473704,160837,4,2.38629436111989
16203,9473713,160837,1,1
16233,9473789,160837,1,1
11,3101,103275,1,1
1707,9465181,103275,1,1
2464,9465810,103275,1,1
2820,9465876,103275,1,1
3308,9466055,103275,1,1
3880,9466183,103275,1,1
4118,9466225,103275,2,1.69314718055995
6378,9466782,103275,2,1.69314718055995
6455,9466799,103275,2,1.69314718055995
6552,9466843,103275,1,1
7358,9467043,103275,1,1
7436,9467073,103275,1,1
9009,9467532,103275,1,1
12085,9468430,103275,1,1
12,3101,109013,1,1
5426,9466551,109013,1,1
8950,9467502,109013,1,1
9561,9467674,109013,2,1.69314718055995
10671,9468050,109013,1,1
12126,9468430,109013,10,3.30258509299405
13,3101,109061,1,1
25,9459793,109061,1,1
64,9459937,109061,5,2.6094379124341
184,9463919,109061,1,1
238,9463953,109061,2,1.69314718055995
269,9463965,109061,1,1
351,9464066,109061,1,1
629,9464296,109061,1,1
779,9464406,109061,1,1
915,9464513,109061,1,1
966,9464551,109061,1,1
1076,9464650,109061,1,1
1234,9464832,109061,1,1
1634,9465130,109061,1,1
1766,9465261,109061,1,1
1802,9465295,109061,1,1
2102,9465656,109061,1,1
2111,9465667,109061,1,1
2217,9465768,109061,1,1
2257,9465783,109061,1,1
2291,9465793,109061,2,1.69314718055995
2425,9465805,109061,1,1
2431,9465806,109061,1,1
2443,9465809,109061,1,1
2515,9465816,109061,1,1
2585,9465829,109061,3,2.09861228866811
2637,9465831,109061,1,1
2688,9465854,109061,1,1
2744,9465863,109061,2,1.69314718055995
2967,9465928,109061,2,1.69314718055995
3013,9465947,109061,1,1
3191,9466019,109061,1,1
3270,9466046,109061,1,1
3315,9466055,109061,5,2.6094379124341
3480,9466092,109061,1,1
3610,9466108,109061,1,1
3887,9466183,109061,1,1
4202,9466230,109061,2,1.69314718055995
4264,9466236,109061,2,1.69314718055995
4322,9466266,109061,3,2.09861228866811
4394,9466282,109061,1,1
4527,9466312,109061,2,1.69314718055995
4778,9466386,109061,1,1
4834,9466392,109061,1,1
4963,9466422,109061,1,1
5069,9466442,109061,2,1.69314718055995
5405,9466544,109061,1,1
5415,9466549,109061,1,1
5463,9466557,109061,10,3.30258509299405
5560,9466577,109061,1,1
5597,9466594,109061,1,1
5702,9466610,109061,2,1.69314718055995
5766,9466629,109061,1,1
5885,9466664,109061,1,1
5925,9466679,109061,3,2.09861228866811
6343,9466764,109061,1,1
6359,9466774,109061,3,2.09861228866811
6462,9466799,109061,1,1
6560,9466843,109061,1,1
6635,9466850,109061,2,1.69314718055995
6908,9466925,109061,2,1.69314718055995
6935,9466953,109061,1,1
6955,9466954,109061,2,1.69314718055995
7441,9467073,109061,1,1
7527,9467101,109061,1,1
7899,9467203,109061,1,1
7987,9467252,109061,1,1
8061,9467255,109061,1,1
8218,9467277,109061,1,1
8234,9467289,109061,1,1
8242,9467296,109061,1,1
8291,9467304,109061,1,1
8354,9467314,109061,1,1
8836,9467449,109061,1,1
9019,9467532,109061,1,1
9155,9467573,109061,1,1
9169,9467574,109061,2,1.69314718055995
9326,9467607,109061,2,1.69314718055995
9551,9467673,109061,1,1
9881,9467803,109061,2,1.69314718055995
9941,9467822,109061,1,1
10375,9468018,109061,1,1
10880,9468130,109061,2,1.69314718055995
10931,9468162,109061,1,1
10948,9468166,109061,1,1
11061,9468212,109061,3,2.09861228866811
11203,9468255,109061,1,1
11283,9468266,109061,1,1
11623,9468360,109061,1,1
11669,9468368,109061,1,1
12152,9468430,109061,89,5.48863636973214
13134,9468446,109061,1,1
13165,9468449,109061,2,1.69314718055995
13365,9468945,109061,1,1
13394,9468964,109061,1,1
13459,9468990,109061,5,2.6094379124341
13515,9468999,109061,3,2.09861228866811
14041,9469085,109061,1,1
14582,9469218,109061,2,1.69314718055995
15432,9470902,109061,1,1
15737,9471447,109061,1,1
15858,9471681,109061,1,1
16031,9472365,109061,1,1
16035,9472375,109061,1,1
16243,9473805,109061,1,1
15,3101,109151,1,1
519,9464249,109151,2,1.69314718055995
894,9464507,109151,1,1
1061,9464619,109151,3,2.09861228866811
1235,9464832,109151,4,2.38629436111989
1387,9464959,109151,1,1
1456,9465045,109151,1,1
2073,9465625,109151,1,1
2151,9465709,109151,3,2.09861228866811
2163,9465751,109151,1,1
2202,9465764,109151,1,1
2297,9465793,109151,2,1.69314718055995
2589,9465829,109151,1,1
2751,9465863,109151,1,1
2995,9465938,109151,1,1
3405,9466066,109151,1,1
3638,9466119,109151,1,1
4629,9466340,109151,1,1
4839,9466392,109151,3,2.09861228866811
5471,9466557,109151,1,1
6399,9466787,109151,1,1
7269,9467020,109151,1,1
7623,9467139,109151,1,1
7825,9467186,109151,1,1
7881,9467200,109151,1,1
8413,9467326,109151,5,2.6094379124341
8626,9467393,109151,1,1
8920,9467474,109151,1,1
8940,9467486,109151,1,1
9024,9467532,109151,2,1.69314718055995
10390,9468018,109151,1,1
10826,9468113,109151,1,1
12196,9468430,109151,13,3.56494935746154
13850,9469047,109151,1,1
16,3101,109711,23,4.13549421592915
38,9459853,109711,2,1.69314718055995
82,9459937,109711,2,1.69314718055995
98,9460089,109711,1,1
972,9464560,109711,1,1
1187,9464746,109711,1,1
2192,9465762,109711,1,1
2312,9465793,109711,2,1.69314718055995
3336,9466055,109711,1,1
4081,9466220,109711,1,1
4139,9466225,109711,1,1
4465,9466301,109711,1,1
4552,9466312,109711,1,1
5050,9466431,109711,1,1
5482,9466557,109711,1,1
6109,9466710,109711,3,2.09861228866811
7309,9467027,109711,1,1
7691,9467145,109711,1,1
9033,9467532,109711,6,2.79175946922805
9252,9467588,109711,1,1
10215,9467909,109711,1,1
10454,9468018,109711,10,3.30258509299405
11158,9468247,109711,2,1.69314718055995
11444,9468333,109711,1,1
11797,9468421,109711,1,1
12421,9468430,109711,22,4.09104245335832
13108,9468440,109711,1,1
13181,9468449,109711,3,2.09861228866811
13359,9468938,109711,1,1
13586,9469011,109711,1,1
14395,9469164,109711,1,1
14692,9469237,109711,1,1
18,3101,110166,1,1
87,9459937,110166,4,2.38629436111989
450,9464152,110166,1,1
1240,9464832,110166,1,1
2324,9465793,110166,1,1
2412,9465800,110166,2,1.69314718055995
3031,9465947,110166,1,1
3112,9465997,110166,1,1
3152,9466004,110166,1,1
4100,9466223,110166,1,1
4343,9466266,110166,2,1.69314718055995
5013,9466428,110166,1,1
5093,9466456,110166,1,1
5418,9466549,110166,1,1
7013,9466978,110166,5,2.6094379124341
7365,9467043,110166,1,1
8119,9467255,110166,2,1.69314718055995
8685,9467398,110166,1,1
8730,9467405,110166,1,1
8929,9467474,110166,1,1
9612,9467683,110166,5,2.6094379124341
9642,9467695,110166,2,1.69314718055995
9764,9467748,110166,1,1
10169,9467898,110166,2,1.69314718055995
10490,9468018,110166,2,1.69314718055995
11710,9468378,110166,1,1
11951,9468427,110166,1,1
12542,9468430,110166,69,5.23410650459726
13395,9468964,110166,2,1.69314718055995
13632,9469015,110166,4,2.38629436111989
13857,9469047,110166,1,1
14180,9469120,110166,1,1
15524,9471234,110166,1,1
16082,9472839,110166,2,1.69314718055995
19,4845,2953,1,1
2125,9465676,2953,1,1
3264,9466046,2953,1,1
3868,9466183,2953,1,1
5079,9466449,2953,1,1
5732,9466622,2953,1,1
6783,9466877,2953,1,1
6929,9466953,2953,1,1
6946,9466954,2953,1,1
7602,9467130,2953,1,1
7974,9467252,2953,10,3.30258509299405
8333,9467314,2953,1,1
9740,9467746,2953,1,1
10324,9468018,2953,1,1
11539,9468349,2953,1,1
11840,9468425,2953,1,1
11983,9468430,2953,5,2.6094379124341
13127,9468446,2953,1,1
14463,9469206,2953,1,1
14872,9469271,2953,2,1.69314718055995
16199,9473713,2953,1,1
16280,9473821,2953,1,1
21,4845,93185,5,2.6094379124341
56,9459937,93185,4,2.38629436111989
103,9460188,93185,1,1
201,9463950,93185,3,2.09861228866811
346,9464066,93185,2,1.69314718055995
376,9464080,93185,1,1
548,9464251,93185,1,1
552,9464252,93185,2,1.69314718055995
648,9464317,93185,1,1
665,9464319,93185,1,1
829,9464475,93185,3,2.09861228866811
977,9464566,93185,1,1
1013,9464608,93185,1,1
1083,9464658,93185,1,1
1104,9464669,93185,2,1.69314718055995
1250,9464840,93185,1,1
1258,9464876,93185,1,1
1297,9464882,93185,1,1
1438,9465024,93185,1,1
1528,9465069,93185,1,1
1607,9465126,93185,1,1
1981,9465571,93185,1,1
1997,9465577,93185,1,1
2277,9465793,93185,2,1.69314718055995
2383,9465799,93185,2,1.69314718055995
2523,9465826,93185,3,2.09861228866811
2576,9465829,93185,1,1
2656,9465838,93185,1,1
2840,9465881,93185,2,1.69314718055995
2922,9465921,93185,1,1
2960,9465928,93185,1,1
3136,9466004,93185,1,1
3306,9466055,93185,3,2.09861228866811
3398,9466066,93185,2,1.69314718055995
3570,9466105,93185,1,1
3621,9466110,93185,2,1.69314718055995
3658,9466122,93185,1,1
3726,9466147,93185,1,1
3778,9466156,93185,1,1
3976,9466209,93185,5,2.6094379124341
4067,9466220,93185,1,1
4188,9466230,93185,1,1
4317,9466266,93185,3,2.09861228866811
4515,9466312,93185,3,2.09861228866811
4705,9466371,93185,1,1
4825,9466392,93185,2,1.69314718055995
4979,9466428,93185,2,1.69314718055995
5118,9466471,93185,3,2.09861228866811
5213,9466488,93185,1,1
5269,9466489,93185,1,1
5450,9466557,93185,1,1
5574,9466589,93185,1,1
5594,9466594,93185,1,1
5614,9466595,93185,2,1.69314718055995
5669,9466602,93185,1,1
6046,9466696,93185,1,1
6261,9466733,93185,1,1
6282,9466746,93185,2,1.69314718055995
6452,9466799,93185,2,1.69314718055995
6649,9466851,93185,2,1.69314718055995
6754,9466876,93185,1,1
6792,9466877,93185,2,1.69314718055995
6899,9466920,93185,1,1
6934,9466953,93185,1,1
7051,9466990,93185,1,1
7091,9466992,93185,1,1
7118,9467000,93185,2,1.69314718055995
