,BookingID,UserID,ProviderID,HotelID,BookingDate,HotelType,HotelRank,Days_Since_Booked,Month
506,19598,9464279,1,88879,2020-08-25 11:44:01,2,5,912,8
507,19601,9467255,1,88879,2020-08-25 12:45:44,2,5,912,8
508,19612,9465997,1,88879,2020-08-25 17:04:12,2,5,912,8
509,19613,9459937,1,88879,2020-08-25 17:10:56,2,5,912,8
511,19614,9459937,1,88879,2020-08-25 17:13:00,2,5,912,8
513,19616,9464060,1,88879,2020-08-25 17:25:25,2,5,912,8
514,19618,9464211,1,88879,2020-08-25 20:25:58,2,5,912,8
515,19620,9466550,1,88879,2020-08-26 08:55:48,2,5,911,8
516,19622,9464340,1,88879,2020-08-26 09:02:59,2,5,911,8
517,19623,9466746,1,88879,2020-08-26 09:39:23,2,5,911,8
518,19624,9466371,1,88879,2020-08-26 09:39:25,2,5,911,8
519,19626,9459937,1,88879,2020-08-26 10:09:43,2,5,911,8
520,19629,9466227,1,88879,2020-08-26 10:51:33,2,5,911,8
521,19640,9466746,1,88879,2020-08-26 12:12:46,2,5,911,8
522,19646,9464568,1,88879,2020-08-26 14:19:22,2,5,911,8
523,19647,9464568,1,88879,2020-08-26 14:26:30,2,5,911,8
524,19655,9465947,1,88879,2020-08-26 15:14:48,2,5,911,8
525,19656,9467255,1,88879,2020-08-26 15:18:08,2,5,911,8
526,19657,9466406,1,88879,2020-08-26 15:34:03,2,5,911,8
528,19665,9466953,1,88879,2020-08-26 16:23:54,2,5,911,8
530,19667,9468263,1,88879,2020-08-26 17:33:43,2,5,911,8
531,19671,9467885,1,88879,2020-08-26 21:00:36,2,5,910,8
532,19672,9467885,1,88879,2020-08-26 21:18:23,2,5,910,8
533,19673,9467885,1,88879,2020-08-26 21:31:32,2,5,910,8
534,19674,9459937,1,88879,2020-08-26 21:42:17,2,5,910,8
536,19677,9464340,1,88879,2020-08-27 07:06:15,2,5,910,8
537,19678,9464340,1,88879,2020-08-27 07:20:23,2,5,910,8
538,19680,9466316,1,88879,2020-08-27 09:15:54,2,5,910,8
540,19681,9467853,1,88879,2020-08-27 09:47:25,2,5,910,8
542,19686,9464391,1,88879,2020-08-27 11:21:45,2,5,910,8
544,19696,9466371,1,88879,2020-08-27 15:22:23,2,5,910,8
545,19697,9466746,1,88879,2020-08-27 15:33:40,2,5,910,8
546,19698,9466577,1,88879,2020-08-27 16:11:11,2,5,910,8
547,19702,9464888,1,88879,2020-08-27 17:06:39,2,5,910,8
548,19704,9468266,1,88879,2020-08-27 18:06:40,2,5,910,8
549,19706,9466756,1,88879,2020-08-27 17:36:32,2,5,910,8
550,19708,9468018,1,88879,2020-08-27 19:48:24,2,5,910,8
551,19711,9466713,1,88879,2020-08-27 21:32:24,2,5,909,8
552,19712,9466713,1,88879,2020-08-27 21:40:54,2,5,909,8
553,19714,9466557,1,88879,2020-08-28 08:34:13,2,5,909,8
555,19722,9464137,1,88879,2020-08-28 11:51:35,2,5,909,8
556,19725,9468018,1,88879,2020-08-28 13:24:28,2,5,909,8
557,19728,9466007,1,88879,2020-08-28 14:03:11,2,5,909,8
559,19729,9464340,1,88879,2020-08-28 14:10:28,2,5,909,8
560,19731,9468018,1,88879,2020-08-28 14:33:26,2,5,909,8
561,19733,9465861,1,88879,2020-08-28 15:39:07,2,5,909,8
562,19735,9464560,1,88879,2020-08-28 15:54:38,2,5,909,8
563,19750,9467650,1,88879,2020-08-28 21:27:40,2,5,908,8
564,19751,9468099,1,88879,2020-08-29 08:42:43,2,5,908,8
565,19753,9464560,1,88879,2020-08-29 08:39:30,2,5,908,8
567,19758,9464256,1,88879,2020-08-29 11:57:47,2,5,908,8
568,19766,9464734,1,88879,2020-08-30 01:17:52,2,5,907,8
569,19767,9467065,1,88879,2020-08-30 10:02:51,2,5,907,8
570,19769,9465793,1,88879,2020-08-30 10:57:14,2,5,907,8
571,19770,9467065,1,88879,2020-08-30 12:24:26,2,5,907,8
572,19771,9467065,1,88879,2020-08-30 12:34:35,2,5,907,8
574,19785,9459937,1,88879,2020-08-31 11:00:50,2,5,906,8
576,19786,9459937,1,88879,2020-08-31 11:36:51,2,5,906,8
577,19789,9459937,1,88879,2020-08-31 11:52:02,2,5,906,8
579,19793,9465800,1,88879,2020-08-31 11:50:42,2,5,906,8
580,19798,9466753,1,88879,2020-08-31 13:50:35,2,5,906,8
581,19806,9465768,1,88879,2020-08-31 15:34:23,2,5,906,8
582,19807,9467335,1,88879,2020-08-31 15:38:21,2,5,906,8
583,19808,9467065,1,88879,2020-08-31 15:56:47,2,5,906,8
584,19809,9467034,1,88879,2020-08-31 16:23:51,2,5,906,8
585,19811,9465782,1,88879,2020-08-31 16:34:47,2,5,906,8
586,19812,9465405,1,88879,2020-08-31 16:40:56,2,5,906,8
587,19813,9467065,1,88879,2020-08-31 16:53:51,2,5,906,8
588,19815,9467899,1,88879,2020-08-31 18:56:45,2,5,906,8
590,19818,9467065,1,88879,2020-08-31 21:11:23,2,5,905,8
592,19837,9466414,1,88879,2020-09-01 14:16:32,2,5,905,9
593,19838,9466110,1,88879,2020-09-01 14:13:17,2,5,905,9
594,19841,9465768,1,88879,2020-09-01 15:08:54,2,5,905,9
595,19843,9459937,1,88879,2020-09-01 15:59:51,2,5,905,9
596,19844,9465793,1,88879,2020-09-01 16:04:22,2,5,905,9
597,19845,9468430,1,88879,2020-09-01 15:52:30,2,5,905,9
599,19851,9467600,1,88879,2020-09-01 20:00:01,2,5,905,9
600,19854,9466137,1,88879,2020-09-01 21:15:07,2,5,904,9
601,19860,9465793,1,88879,2020-09-02 09:41:52,2,5,904,9
602,19862,9465793,1,88879,2020-09-02 09:49:19,2,5,904,9
603,19863,9465643,1,88879,2020-09-02 09:54:22,2,5,904,9
604,19865,9466557,1,88879,2020-09-02 10:37:58,2,5,904,9
605,19866,9465126,1,88879,2020-09-02 11:31:11,2,5,904,9
606,19868,9467457,1,88879,2020-09-02 11:52:19,2,5,904,9
607,19875,9459937,1,88879,2020-05-18 15:10:07,2,5,1011,5
609,19888,9467153,1,88879,2020-09-02 19:58:29,2,5,904,9
612,19890,9467257,1,88879,2020-09-02 22:41:28,2,5,903,9
614,19894,9467458,1,88879,2020-09-03 07:46:50,2,5,903,9
615,19898,9466557,1,88879,2020-09-03 09:28:24,2,5,903,9
616,19906,9466355,1,88879,2020-09-03 12:45:39,2,5,903,9
617,19907,9467457,1,88879,2020-09-03 12:46:48,2,5,903,9
618,19908,9466355,1,88879,2020-09-03 12:54:28,2,5,903,9
619,19922,9466355,1,88879,2020-09-03 15:36:01,2,5,903,9
620,19925,9467257,1,88879,2020-09-03 16:58:38,2,5,903,9
622,19945,9459937,1,88879,2020-06-02 14:37:52,2,5,996,6
624,19947,9466141,1,88879,2020-09-04 14:21:23,2,5,902,9
626,19951,9459937,1,88879,2020-05-04 13:39:44,2,5,1025,5
627,19952,9459937,1,88879,2020-02-20 11:58:05,2,5,1099,2
628,19953,9459937,1,88879,2020-02-23 15:53:18,2,5,1096,2
629,19954,9459937,1,88879,2020-03-19 19:26:04,2,5,1071,3
630,19955,9464071,1,88879,2020-09-04 19:03:41,2,5,902,9
632,19956,9464395,1,88879,2020-09-04 19:25:57,2,5,902,9
634,19957,9465643,1,88879,2020-09-04 19:26:54,2,5,902,9
635,19962,9465643,1,88879,2020-09-05 11:56:56,2,5,901,9
636,19970,9468018,1,88879,2020-09-05 17:42:40,2,5,901,9
637,19972,9465782,1,88879,2020-09-06 10:05:51,2,5,900,9
638,19975,9466696,1,88879,2020-09-06 12:07:32,2,5,900,9
640,19987,9468430,1,88879,2020-09-07 12:08:23,2,5,899,9
644,19988,9467304,1,88879,2020-09-07 12:04:25,2,5,899,9
645,19989,9466953,1,88879,2020-09-07 12:53:02,2,5,899,9
646,19993,9459937,1,88879,2020-09-07 13:54:40,2,5,899,9
650,20026,9468430,1,88879,2020-09-08 14:15:48,2,5,898,9
654,20029,9465947,1,88879,2020-09-08 14:30:37,2,5,898,9
655,20030,9466639,1,88879,2020-09-08 14:49:17,2,5,898,9
656,20031,9467255,1,88879,2020-09-08 14:28:43,2,5,898,9
660,20033,9459937,1,88879,2020-09-08 15:09:07,2,5,898,9
662,20035,9464478,1,88879,2020-09-08 15:18:41,2,5,898,9
663,20036,9466557,1,88879,2020-09-08 15:38:01,2,5,898,9
664,20044,9467257,1,88879,2020-09-08 17:29:36,2,5,898,9
665,20074,9466557,1,88879,2020-09-09 12:48:34,2,5,897,9
666,20082,9466371,1,88879,2020-09-09 14:08:54,2,5,897,9
667,20083,9465766,1,88879,2020-09-09 14:28:26,2,5,897,9
668,20090,9465861,1,88879,2020-09-09 16:32:48,2,5,897,9
669,20095,9464340,1,88879,2020-09-09 18:20:52,2,5,897,9
670,20100,9465051,1,88879,2020-09-10 09:45:38,2,5,896,9
672,20114,9466442,1,88879,2020-09-10 18:48:17,2,5,896,9
673,20123,9466405,1,88879,2020-09-11 13:08:45,2,5,895,9
675,20124,9466557,1,88879,2020-09-11 14:00:57,2,5,895,9
677,20125,9465029,1,88879,2020-09-11 13:49:31,2,5,895,9
678,20126,9466557,1,88879,2020-09-11 14:05:24,2,5,895,9
680,20127,9468230,1,88879,2020-09-11 14:39:09,2,5,895,9
681,20131,9459937,1,88879,2020-09-09 21:19:34,2,5,896,9
683,20139,9459937,1,88879,2020-09-12 11:50:16,2,5,894,9
687,20148,9467188,1,88879,2020-09-12 15:58:52,2,5,894,9
688,20150,9466557,1,88879,2020-09-12 16:38:27,2,5,894,9
689,20153,9465181,1,88879,2020-09-12 17:01:32,2,5,894,9
690,20155,9465181,1,88879,2020-09-12 17:13:29,2,5,894,9
691,20156,9459937,1,88879,2020-09-13 04:46:47,2,5,893,9
695,20157,9459937,1,88879,2020-09-13 06:51:54,2,5,893,9
698,20159,9465181,1,88879,2020-09-13 10:12:18,2,5,893,9
700,20160,9459937,1,88879,2020-09-13 11:18:39,2,5,893,9
704,20162,9465181,1,88879,2020-09-13 14:56:21,2,5,893,9
706,20163,9466147,1,88879,2020-09-13 19:02:14,2,5,893,9
709,20165,9459937,1,88879,2020-09-13 19:32:19,2,5,893,9
713,20166,9466156,1,88879,2020-09-13 21:12:52,2,5,892,9
715,20177,9465863,1,88879,2020-09-14 12:48:07,2,5,892,9
717,20182,9459937,1,88879,2020-09-14 14:20:50,2,5,892,9
721,20183,9467188,1,88879,2020-09-14 14:14:31,2,5,892,9
723,20187,9468018,1,88879,2020-09-14 15:40:54,2,5,892,9
725,20195,9466104,1,88879,2020-09-15 08:29:08,2,5,891,9
727,20196,9466104,1,88879,2020-09-15 08:50:55,2,5,891,9
729,20197,9468426,1,88879,2020-09-15 10:41:45,2,5,891,9
730,20201,9467188,1,88879,2020-09-15 10:53:09,2,5,891,9
732,20203,9466442,1,88879,2020-09-15 12:25:56,2,5,891,9
734,20216,9468103,1,88879,2020-09-15 16:38:18,2,5,891,9
736,20223,9466104,1,88879,2020-09-16 09:22:19,2,5,890,9
737,20231,9464577,1,88879,2020-09-16 12:02:03,2,5,890,9
739,20232,9466019,1,88879,2020-09-16 12:37:30,2,5,890,9
743,20243,9467400,1,88879,2020-09-16 18:34:20,2,5,890,9
744,20244,9459937,1,88879,2020-09-16 20:44:57,2,5,890,9
747,20256,9466746,1,88879,2020-09-17 12:57:16,2,5,889,9
749,20265,9468430,1,88879,2020-09-17 14:37:18,2,5,889,9
753,20269,9464189,1,88879,2020-09-17 16:42:20,2,5,889,9
755,20275,9459937,1,88879,2020-02-01 11:31:36,2,5,1118,2
758,20276,9459937,1,88879,2020-09-18 11:17:40,2,5,888,9
760,20285,9468430,1,88879,2020-09-18 13:11:29,2,5,888,9
762,20286,9466557,1,88879,2020-09-18 13:30:07,2,5,888,9
763,20295,9468430,1,88879,2020-09-18 19:26:03,2,5,888,9
765,20296,9468430,1,88879,2020-09-18 21:11:26,2,5,887,9
767,20298,9466843,1,88879,2020-09-19 12:19:33,2,5,887,9
769,20324,9468430,1,88879,2020-09-19 10:09:05,2,5,887,9
770,20326,9464577,1,88879,2020-09-20 07:57:05,2,5,886,9
772,20332,9467746,1,88879,2020-09-21 08:59:59,2,5,885,9
773,20340,9466094,1,88879,2020-09-21 13:53:21,2,5,885,9
775,20341,9465766,1,88879,2020-09-21 13:58:29,2,5,885,9
777,20343,9466094,1,88879,2020-09-21 14:22:46,2,5,885,9
779,20345,9464319,1,88879,2020-09-21 15:15:43,2,5,885,9
781,20350,9467573,1,88879,2020-09-21 16:05:12,2,5,885,9
782,20363,9468430,1,88879,2020-09-21 17:56:01,2,5,885,9
783,20392,9466557,1,88879,2020-09-22 15:53:42,2,5,884,9
784,20394,9468212,1,88879,2020-09-22 16:16:52,2,5,884,9
785,20403,9468430,1,88879,2020-09-23 10:35:25,2,5,883,9
790,20414,9467453,1,88879,2020-09-23 15:04:15,2,5,883,9
791,20420,9468430,1,88879,2020-09-23 18:42:28,2,5,883,9
794,20421,9468430,1,88879,2020-09-24 07:47:04,2,5,882,9
797,20431,9466180,1,88879,2020-09-24 13:27:29,2,5,882,9
798,20432,9466180,1,88879,2020-09-24 13:35:55,2,5,882,9
799,20440,9468430,1,88879,2020-09-24 15:17:58,2,5,882,9
803,20441,9466594,1,88879,2020-09-24 15:21:58,2,5,882,9
805,20445,9465863,1,88879,2020-09-24 17:07:56,2,5,882,9
806,20452,9468430,1,88879,2020-09-24 20:15:34,2,5,882,9
807,20459,9467255,1,88879,2020-09-25 08:21:03,2,5,881,9
808,20460,9465829,1,88879,2020-09-25 09:22:00,2,5,881,9
810,20463,9468430,1,88879,2020-09-25 11:47:44,2,5,881,9
811,20464,9468430,1,88879,2020-09-25 13:18:25,2,5,881,9
812,20469,9468430,1,88879,2020-09-25 13:36:55,2,5,881,9
813,20472,9463950,1,88879,2020-09-25 13:34:23,2,5,881,9
814,20474,9468430,1,88879,2020-09-25 13:56:31,2,5,881,9
817,20496,9468430,1,88879,2020-09-26 20:19:47,2,5,880,9
818,20499,9466355,1,88879,2020-09-27 09:07:25,2,5,879,9
820,20508,9468430,1,88879,2020-09-28 11:13:22,2,5,878,9
825,20512,9466851,1,88879,2020-09-28 13:19:04,2,5,878,9
826,20514,9466312,1,88879,2020-09-28 13:39:26,2,5,878,9
827,20527,9468430,1,88879,2020-05-20 14:45:14,2,5,1009,5
829,20529,9468430,1,88879,2020-09-28 18:49:25,2,5,878,9
839,20530,9468430,1,88879,2020-09-28 19:44:56,2,5,878,9
841,20553,9467119,1,88879,2020-09-29 14:20:42,2,5,877,9
842,20559,9468430,1,88879,2020-09-29 15:42:47,2,5,877,9
845,20563,9468430,1,88879,2020-09-29 15:50:44,2,5,877,9
848,20565,9468430,1,88879,2020-09-29 15:55:50,2,5,877,9
851,20568,9464249,1,88879,2020-09-29 16:10:20,2,5,877,9
852,20574,9467574,1,88879,2020-09-29 16:44:17,2,5,877,9
854,20576,9468430,1,88879,2020-09-29 17:02:14,2,5,877,9
855,20577,9468430,1,88879,2020-09-29 17:09:16,2,5,877,9
856,20578,9466010,1,88879,2020-09-29 17:29:05,2,5,877,9
857,20579,9468430,1,88879,2020-09-29 18:08:58,2,5,877,9
858,20583,9468430,1,88879,2020-07-31 20:25:33,2,5,937,7
859,20592,9468430,1,88879,2020-09-29 21:12:48,2,5,876,9
861,20601,9466180,1,88879,2020-09-30 12:44:07,2,5,876,9
863,20614,9468430,1,88879,2020-09-30 13:25:29,2,5,876,9
865,20622,9466577,1,88879,2020-09-30 16:04:49,2,5,876,9
867,20624,9466577,1,88879,2020-09-30 16:19:01,2,5,876,9
869,20636,9467797,1,88879,2020-09-30 20:08:26,2,5,876,9
870,20638,9466774,1,88879,2020-10-01 08:50:06,2,5,875,10
871,20640,9468430,1,88879,2020-10-01 11:11:14,2,5,875,10
875,20646,9468430,1,88879,2020-10-01 11:32:42,2,5,875,10
879,20657,9468430,1,88879,2020-10-01 16:29:05,2,5,875,10
880,20660,9468430,1,88879,2020-10-01 12:39:04,2,5,875,10
881,20663,9468430,1,88879,2020-10-01 20:01:31,2,5,875,10
882,20665,9468430,1,88879,2020-10-01 20:43:06,2,5,875,10
883,20666,9468430,1,88879,2020-10-01 20:49:46,2,5,875,10
884,20668,9468430,1,88879,2020-10-01 21:10:37,2,5,874,10
885,20676,9467027,1,88879,2020-10-02 12:24:11,2,5,874,10
888,20678,9468430,1,88879,2020-10-02 13:01:04,2,5,874,10
894,20680,9468430,1,88879,2020-10-02 13:36:51,2,5,874,10
897,20682,9467257,1,88879,2020-10-02 13:27:14,2,5,874,10
899,20684,9468430,1,88879,2020-10-02 13:56:53,2,5,874,10
900,20695,9468430,1,88879,2020-03-19 14:12:30,2,5,1071,3
904,20710,9468430,1,88879,2020-10-02 18:57:40,2,5,874,10
907,20711,9468430,1,88879,2020-10-02 20:23:11,2,5,874,10
908,20717,9468212,1,88879,2020-10-03 10:18:01,2,5,873,10
909,20725,9468430,1,88879,2020-10-03 14:58:31,2,5,873,10
910,20732,9468430,1,88879,2020-10-03 18:53:25,2,5,873,10
911,20738,9466371,1,88879,2020-10-04 17:54:37,2,5,872,10
913,20741,9466266,1,88879,2020-10-05 10:34:50,2,5,871,10
914,20744,9465952,1,88879,2020-10-05 12:05:34,2,5,871,10
915,20745,9465952,1,88879,2020-10-05 12:15:03,2,5,871,10
916,20753,9468430,1,88879,2020-10-05 13:28:56,2,5,871,10
917,20754,9468430,1,88879,2020-10-05 13:43:45,2,5,871,10
918,20759,9466577,1,88879,2020-10-05 15:58:08,2,5,871,10
921,20767,9468430,1,88879,2020-10-05 17:25:18,2,5,871,10
922,20768,9467188,1,88879,2020-10-05 17:46:10,2,5,871,10
923,20770,9467188,1,88879,2020-10-05 17:55:36,2,5,871,10
924,20772,9464252,1,88879,2020-10-05 18:41:31,2,5,871,10
927,20774,9468430,1,88879,2020-10-04 09:37:04,2,5,872,10
928,20775,9468430,1,88879,2020-10-05 19:32:32,2,5,871,10
929,20788,9465373,1,88879,2020-10-06 12:48:26,2,5,870,10
932,20798,9468430,1,88879,2020-10-06 15:44:04,2,5,870,10
936,20803,9468430,1,88879,2020-10-06 17:32:58,2,5,870,10
940,20808,9468058,1,88879,2020-10-06 22:40:08,2,5,869,10
942,20809,9468058,1,88879,2020-10-06 22:50:17,2,5,869,10
944,20826,9465479,1,88879,2020-10-07 13:11:51,2,5,869,10
946,20841,9468430,1,88879,2020-10-07 21:19:17,2,5,868,10
949,20842,9467188,1,88879,2020-10-08 08:19:54,2,5,868,10
952,20846,9466104,1,88879,2020-10-08 10:33:16,2,5,868,10
954,20848,9466104,1,88879,2020-10-08 11:08:08,2,5,868,10
957,20850,9468430,1,88879,2020-10-08 12:36:34,2,5,868,10
958,20856,9468430,1,88879,2020-10-08 14:34:04,2,5,868,10
961,20872,9467255,1,88879,2020-10-09 14:11:08,2,5,867,10
962,20873,9468438,1,88879,2020-10-09 14:20:06,2,5,867,10
965,20875,9468438,1,88879,2020-10-09 15:26:22,2,5,867,10
967,20876,9468438,1,88879,2020-10-09 15:31:31,2,5,867,10
969,20877,9468438,1,88879,2020-10-09 15:37:03,2,5,867,10
971,20879,9468430,1,88879,2020-10-09 15:57:30,2,5,867,10
975,20882,9468438,1,88879,2020-10-09 16:15:39,2,5,867,10
976,20884,9466557,1,88879,2020-10-09 16:15:53,2,5,867,10
977,20887,9468430,1,88879,2020-10-09 16:52:29,2,5,867,10
979,20900,9468212,1,88879,2020-10-10 13:39:54,2,5,866,10
981,20902,9468430,1,88879,2020-10-10 15:45:13,2,5,866,10
983,20907,9468214,1,88879,2020-10-11 11:16:00,2,5,865,10
984,20928,9468430,1,88879,2020-10-12 13:33:02,2,5,864,10
987,20930,9465178,1,88879,2020-10-12 13:44:32,2,5,864,10
989,20931,9468430,1,88879,2020-10-12 13:52:08,2,5,864,10
991,20946,9468430,1,88879,2020-10-12 15:20:05,2,5,864,10
994,20947,9468430,1,88879,2020-10-12 15:20:20,2,5,864,10
997,20950,9468430,1,88879,2020-10-12 20:02:21,2,5,864,10
998,20965,9468430,1,88879,2020-10-13 14:16:31,2,5,863,10
1001,20992,9468430,1,88879,2020-10-14 14:22:27,2,5,862,10
1005,21014,9468430,1,88879,2020-08-03 22:52:46,2,5,933,8
1007,21017,9468430,1,88879,2020-10-15 14:08:38,2,5,861,10
1009,21020,9468430,1,88879,2020-10-15 14:42:25,2,5,861,10
1013,21023,9467255,1,88879,2020-10-15 16:53:25,2,5,861,10
1014,21036,9468430,1,88879,2020-10-16 10:44:07,2,5,860,10
1016,21039,9468430,1,88879,2020-10-16 11:15:53,2,5,860,10
1018,21041,9468430,1,88879,2020-10-16 11:23:17,2,5,860,10
1020,21045,9468430,1,88879,2020-10-16 13:27:27,2,5,860,10
1021,21080,9468430,1,88879,2020-10-17 12:52:32,2,5,859,10
1023,21081,9468430,1,88879,2020-10-17 12:57:24,2,5,859,10
1025,21082,9465667,1,88879,2020-10-17 12:52:22,2,5,859,10
1027,21106,9464080,1,88879,2020-10-19 07:59:11,2,5,857,10
1028,21109,9468430,1,88879,2020-10-19 10:26:00,2,5,857,10
1031,21122,9466055,1,88879,2020-10-19 13:45:30,2,5,857,10
1033,21125,9468430,1,88879,2020-10-19 14:25:16,2,5,857,10
1034,21135,9468430,1,88879,2020-10-19 16:50:34,2,5,857,10
1037,21136,9468430,1,88879,2020-10-19 13:14:05,2,5,857,10
1040,21138,9468430,1,88879,2020-10-19 17:38:12,2,5,857,10
1049,21139,9468430,1,88879,2020-10-19 17:56:20,2,5,857,10
1055,21147,9468430,1,88879,2020-06-06 21:26:04,2,5,991,6
1057,21169,9468430,1,88879,2020-10-20 11:45:06,2,5,856,10
1062,21190,9468430,1,88879,2020-02-15 13:21:05,2,5,1104,2
1064,21203,9467335,1,88879,2020-10-21 10:14:51,2,5,855,10
1066,21208,9468430,1,88879,2020-10-21 11:26:10,2,5,855,10
1067,21215,9468430,1,88879,2020-10-21 14:15:25,2,5,855,10
1068,21224,9464478,1,88879,2020-10-21 15:54:33,2,5,855,10
1071,21229,9468430,1,88879,2020-10-21 19:41:47,2,5,855,10
1074,21234,9466913,1,88879,2020-10-21 20:33:39,2,5,855,10
1075,21238,9468430,1,88879,2020-10-22 10:38:45,2,5,854,10
1077,21239,9468430,1,88879,2020-10-22 10:43:48,2,5,854,10
1080,21240,9467143,1,88879,2020-10-22 11:57:25,2,5,854,10
1081,21270,9468430,1,88879,2020-10-22 22:04:35,2,5,853,10
1082,21271,9466913,1,88879,2020-10-23 08:32:14,2,5,853,10
1083,21273,9466913,1,88879,2020-10-23 09:44:08,2,5,853,10
1084,21285,9468430,1,88879,2020-04-02 13:02:15,2,5,1057,4
1085,21294,9466719,1,88879,2020-10-23 18:15:52,2,5,853,10
1086,21301,9466557,1,88879,2020-10-24 09:56:16,2,5,852,10
1087,21305,9468430,1,88879,2020-10-24 13:42:16,2,5,852,10
1090,21317,9467243,1,88879,2020-10-25 08:23:07,2,5,851,10
1091,21337,9468430,1,88879,2020-10-26 15:15:17,2,5,850,10
1092,21353,9468430,1,88879,2020-10-27 09:41:59,2,5,849,10
1093,21354,9465175,1,88879,2020-10-27 09:38:01,2,5,849,10
1094,21355,9465175,1,88879,2020-10-27 09:56:26,2,5,849,10
1095,21389,9465625,1,88879,2020-10-27 21:52:09,2,5,848,10
1096,21390,9465625,1,88879,2020-10-27 22:13:30,2,5,848,10
1097,21394,9468430,1,88879,2020-10-28 11:02:05,2,5,848,10
1098,21396,9468430,1,88879,2020-10-28 11:13:03,2,5,848,10
1099,21402,9466517,1,88879,2020-10-28 12:18:05,2,5,848,10
1100,21418,9466691,1,88879,2020-10-28 15:40:18,2,5,848,10
1102,21425,9468430,1,88879,2020-10-28 18:28:25,2,5,848,10
1103,21429,9465947,1,88879,2020-10-28 19:43:56,2,5,848,10
1105,21439,9466094,1,88879,2020-10-29 12:26:36,2,5,847,10
1106,21487,9468430,1,88879,2020-10-30 12:54:04,2,5,846,10
1107,21495,9468430,1,88879,2020-10-30 15:05:10,2,5,846,10
1108,21508,9468430,1,88879,2020-10-30 16:16:01,2,5,846,10
1109,21511,9468430,1,88879,2020-10-30 18:17:40,2,5,846,10
1112,21513,9468430,1,88879,2020-10-30 18:41:10,2,5,846,10
1115,21548,9468337,1,88879,2020-11-01 14:11:03,2,5,844,11
1116,21556,9468430,1,88879,2020-11-02 10:17:25,2,5,843,11
1117,21577,9468430,1,88879,2020-11-02 15:16:24,2,5,843,11
1119,21579,9468430,1,88879,2020-11-02 15:45:51,2,5,843,11
1120,21581,9468337,1,88879,2020-11-02 14:47:12,2,5,843,11
1121,21589,9466544,1,88879,2020-11-02 19:14:18,2,5,843,11
1122,21599,9468430,1,88879,2020-11-03 11:29:03,2,5,842,11
1123,21601,9468430,1,88879,2020-11-03 12:13:55,2,5,842,11
1125,21621,9468430,1,88879,2020-11-04 11:44:56,2,5,841,11
1127,21624,9468430,1,88879,2020-11-04 12:27:28,2,5,841,11
1128,21643,9468430,1,88879,2020-07-22 16:09:24,2,5,946,7
1130,21645,9467582,1,88879,2020-11-05 10:12:47,2,5,840,11
1131,21649,9468430,1,88879,2020-11-05 10:44:05,2,5,840,11
1133,21653,9468430,1,88879,2020-11-05 10:17:04,2,5,840,11
1134,21656,9466312,1,88879,2020-11-05 13:15:48,2,5,840,11
1137,21676,9466266,1,88879,2020-11-06 10:13:19,2,5,839,11
1138,21686,9467143,1,88879,2020-11-06 13:45:13,2,5,839,11
1144,21697,9467273,1,88879,2020-11-06 16:43:15,2,5,839,11
1148,21709,9468430,1,88879,2020-11-08 13:36:58,2,5,837,11
1150,21714,9468430,1,88879,2020-11-08 18:38:25,2,5,837,11
1151,21715,9467143,1,88879,2020-11-09 08:41:48,2,5,836,11
1153,21723,9468430,1,88879,2020-11-09 10:50:32,2,5,836,11
1154,21736,9464152,1,88879,2020-11-09 13:07:41,2,5,836,11
1157,21737,9464152,1,88879,2020-11-09 13:26:09,2,5,836,11
1160,21738,9468430,1,88879,2020-11-09 13:34:37,2,5,836,11
1166,21740,9466094,1,88879,2020-11-09 14:08:23,2,5,836,11
1167,21744,9468430,1,88879,2020-11-09 15:03:38,2,5,836,11
1168,21746,9468430,1,88879,2020-11-09 16:44:30,2,5,836,11
1169,21750,9468430,1,88879,2020-11-09 17:43:41,2,5,836,11
1170,21801,9468430,1,88879,2020-11-11 13:14:48,2,5,834,11
1171,21851,9468430,1,88879,2020-11-12 13:05:04,2,5,833,11
1172,21869,9468430,1,88879,2020-11-12 17:24:08,2,5,833,11
1174,21921,9468430,1,88879,2020-11-14 15:14:10,2,5,831,11
1175,21927,9467172,1,88879,2020-11-14 17:58:54,2,5,831,11
1176,21934,9468430,1,88879,2020-11-15 16:02:02,2,5,830,11
1180,21944,9463950,1,88879,2020-11-16 11:18:37,2,5,829,11
1181,21960,9463950,1,88879,2020-11-16 17:17:41,2,5,829,11
1182,21968,9468430,1,88879,2020-11-16 19:45:56,2,5,829,11
1183,21992,9464152,1,88879,2020-11-17 13:09:54,2,5,828,11
1186,21999,9468430,1,88879,2020-11-17 14:02:19,2,5,828,11
1188,22006,9468430,1,88879,2020-11-17 14:56:05,2,5,828,11
1189,22008,9466515,1,88879,2020-11-17 15:01:39,2,5,828,11
1190,22025,9468160,1,88879,2020-11-17 19:08:38,2,5,828,11
1191,22027,9468430,1,88879,2020-11-17 20:18:52,2,5,828,11
1193,22028,9468160,1,88879,2020-11-17 20:30:51,2,5,828,11
1194,22031,9468430,1,88879,2020-11-18 10:15:36,2,5,827,11
1200,22071,9466566,1,88879,2020-11-18 22:40:10,2,5,826,11
1202,22106,9468160,1,88879,2020-11-19 22:13:18,2,5,825,11
1203,22126,9468430,1,88879,2020-11-20 15:38:03,2,5,825,11
1204,22133,9468430,1,88879,2020-11-20 16:45:03,2,5,825,11
